Epoch	AUC	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
165	0.775482	0.292909	0.926663	0.634409	0.372340	0.301724	0.294981	0.301724
166	0.783252	0.309635	0.927187	0.634688	0.376344	0.301724	0.296907	0.301724
167	0.775357	0.297767	0.920377	0.651220	0.344828	0.344828	0.302441	0.344828
168	0.778968	0.288878	0.919853	0.630784	0.327103	0.301724	0.271416	0.301724
169	0.779728	0.312340	0.927711	0.647061	0.387755	0.327586	0.317136	0.327586
170	0.781848	0.313679	0.928235	0.631214	0.382022	0.293103	0.294483	0.293103
171	0.782209	0.312544	0.924044	0.637046	0.356436	0.310345	0.291735	0.310345
172	0.782891	0.313372	0.922996	0.632457	0.346535	0.301724	0.281965	0.301724
173	0.783387	0.291828	0.917234	0.633421	0.315789	0.310345	0.269011	0.310345
174	0.777074	0.292723	0.923520	0.616610	0.336957	0.267241	0.258203	0.267241
175	0.781223	0.302491	0.920901	0.647468	0.345133	0.336207	0.298546	0.336207
176	0.781156	0.298050	0.927187	0.638720	0.378947	0.310345	0.303100	0.310345
177	0.781040	0.301262	0.921425	0.631621	0.336538	0.301724	0.276624	0.301724
178	0.782718	0.316279	0.926139	0.626067	0.362637	0.284483	0.280395	0.284483
179	0.780136	0.312689	0.928235	0.619120	0.373494	0.267241	0.274799	0.267241
180	0.780088	0.310743	0.922472	0.648304	0.354545	0.336207	0.303961	0.336207
181	0.779526	0.298779	0.923520	0.640799	0.355769	0.318966	0.295914	0.318966
182	0.782295	0.305213	0.922996	0.656646	0.362832	0.353448	0.317128	0.353448
183	0.786723	0.314615	0.925092	0.645667	0.368932	0.327586	0.307447	0.327586
182	0.7867232724964901	0.3146151011834331	0.9250916710319539	0.6456670577148682	0.36893203883495146	0.3275862068965517	0.30744719984778335	0.3275862068965517
184	0.786964	0.306101	0.921425	0.639684	0.342593	0.318966	0.288677	0.318966
183	0.7869636709810182	0.3061012831958852	0.9214248297537978	0.6396835394349674	0.3425925925925926	0.31896551724137934	0.2886774642289348	0.31896551724137934
185	0.779641	0.299426	0.921949	0.656088	0.356522	0.353448	0.313440	0.353448
186	0.787045	0.307680	0.920377	0.663315	0.352459	0.370690	0.318915	0.370690
185	0.7870454064657576	0.3076795281521076	0.9203771608171818	0.6633147104640653	0.3524590163934426	0.3706896551724138	0.31891521413582824	0.3706896551724138
187	0.782560	0.297969	0.918282	0.633979	0.321429	0.310345	0.272350	0.310345
188	0.779963	0.298958	0.917234	0.657610	0.333333	0.362069	0.303005	0.362069
189	0.781502	0.314284	0.920377	0.643157	0.339286	0.327586	0.291007	0.327586
190	0.780819	0.297900	0.909900	0.649675	0.297101	0.353448	0.274962	0.353448
191	0.781026	0.298165	0.909900	0.625486	0.277778	0.301724	0.241245	0.301724
192	0.780882	0.296833	0.916186	0.648989	0.322581	0.344828	0.288669	0.344828
193	0.781391	0.306579	0.921949	0.615774	0.326316	0.267241	0.252963	0.267241
194	0.782636	0.299806	0.919329	0.642600	0.333333	0.327586	0.287517	0.327586
195	0.786550	0.294008	0.918282	0.642042	0.327586	0.327586	0.284084	0.327586
196	0.775054	0.309605	0.921949	0.631899	0.339806	0.301724	0.278389	0.301724
197	0.780055	0.294514	0.915139	0.640369	0.311475	0.327586	0.274107	0.327586
198	0.783516	0.305625	0.922996	0.628426	0.343434	0.293103	0.275750	0.293103
199	0.774824	0.283816	0.920377	0.627031	0.326923	0.293103	0.266979	0.293103
200	0.781531	0.318567	0.924568	0.641357	0.362745	0.318966	0.299624	0.318966
201	0.780636	0.299536	0.921425	0.655809	0.353448	0.353448	0.311619	0.353448
202	0.784656	0.320634	0.914091	0.659968	0.320896	0.370690	0.298291	0.370690
203	0.782463	0.301999	0.919329	0.650663	0.338983	0.344828	0.298915	0.344828
204	0.780617	0.295057	0.911996	0.642727	0.300000	0.336207	0.270203	0.336207
205	0.777540	0.306267	0.915663	0.628553	0.304348	0.301724	0.258147	0.301724
206	0.777237	0.314240	0.917234	0.657610	0.333333	0.362069	0.303005	0.362069
207	0.786122	0.307728	0.916186	0.665115	0.333333	0.379310	0.310220	0.379310
208	0.785435	0.311861	0.916710	0.641205	0.319328	0.327586	0.279036	0.327586
209	0.784733	0.310949	0.911472	0.654543	0.306569	0.362069	0.284960	0.362069
210	0.777261	0.297506	0.906234	0.639659	0.276596	0.336207	0.253745	0.336207
211	0.782752	0.289155	0.910948	0.634106	0.289062	0.318966	0.255836	0.318966
